"Name","Location","Type","Data Type","EOL Comment"
"CAL_emissions_cat_efficiency_unknown1_X_coolant_temp","4000dee0","Data Label","u8_temp_5/8-40c[8]","Calibration: X-axis (coolant temp) for the emissions cat efficiency unknown1 table (°C = val*5/8−40; 8-element array)."
"PROG_mem_base","00020000","Data Label","char[32]","PROG mem base (32-element array)."
"coolant_fant_afterrun_time","40001aca","Data Label","u16_time_s","Coolant fant afterrun time (s)."
"tps_scaling_factor","40001bd6","Data Label","u8_factor_1/255","Throttle position scaling factor (val/255)."
"car_speed_x100","40001a92","Data Label","u16_speed_1/100kph","Car speed x100 (km/h = val/100)."
"steering_angle","40002594","Data Label","u16_angle_1/10deg","Steering angle (° = val/10)."
"dca_config_enabled","4000214a","Data Label","bool","Drive-cycle-assist config enabled (boolean flag)."
"steering_angle_sensor_status","40002591","Data Label","undefined1",""
"dca_stationary_wait_timer","40002136","Data Label","undefined2",""
"dca_mode","40002160","Data Label","enum_drive_cycle_assist","Drive-cycle-assist mode (enumerated state)."
"accel_pedal_shift_qualify_armed","4000215f","Data Label","bool","Accelerator pedal shift qualify armed (boolean flag)."
"dca_active_timer","40002138","Data Label","u16_time_5ms","Drive-cycle-assist active timer (ms = val*5)."
"total_num_low_oil_pres_events","40004068","Data Label","u8_count","Total num low oil pres events."
"obd_mode_22_supported_pids_160_180","40001f68","Data Label","byte[4]","OBD-II: mode 22 supported pids 160 180 (4-element array)."
"time_at_rpm","40003ec0","Data Label","uint32_t[8]","Time at RPM (8-element array)."
"time_at_speed","40003ee0","Data Label","uint32_t[8]","Time at speed (8-element array)."
"time_at_lat_g","4000406c","Data Label","uint32_t[6]","Time at lateral g (6-element array)."
"time_at_temp","40003f00","Data Label","uint32_t[4]","Time at temperature (4-element array)."
"oil_pressure_low_event","4000224c","Data Label","bool","Oil pressure low event (boolean flag)."
"oil_pressure_sensor_voltage_raw","400018ee","Data Label","u16_voltage_5/1023v","Oil pressure sensor voltage (V = val*5/1023)."
"CAL_load_alphaN_learning_temp_threshold","400086d4","Data Label","u8_temp_5/8-40c","Calibration: load alphaN learning temperature threshold (°C = val*5/8−40)."
"CAL_load_alphaN_learning_mass_accum_threshold","400087b8","Data Label","u16_mass_mg","Calibration: load alphaN learning mass accum threshold (mg)."
"LEA_load_alphaN_learned_trim_X_rpm","40003108","Data Label","u8_rspeed_125/4+500rpm[20]","Learned/adaptive value: X-axis (rpm) for the load alphaN learned trim table (RPM = val*125/4+500; 20-element array)."
"LEA_load_alphaN_learned_trim_Y_tps","4000311c","Data Label","u8_factor_1/255[20]","Learned/adaptive value: Y-axis (tps) for the load alphaN learned trim table (val/255; 20-element array)."
"lea_load_alphaN_index","40001ba2","Data Label","uint16_t","Lea load alphaN index."
"tmap_lookup_raw","40001456","Data Label","u8_temp_5/8-40c","TMAP lookup (°C = val*5/8−40)."
"tmap_expected_K","40001458","Data Label","uint16_t","TMAP expected K."
"_tmp_val1","400018de","Data Label","undefined2",""
"_tmp_val2","400018e0","Data Label","undefined4",""
"manifold_temp_correction_factor_1/20000","4000145a","Data Label","uint16_t","Manifold temperature correction factor 1/20000."
"ambient_temp_correction_factor_1/20000","4000145c","Data Label","uint16_t","Ambient temperature correction factor 1/20000."
"map_voltage","4000187c","Data Label","u16_voltage_5/1023v","MAP voltage (V = val*5/1023)."
"engine_air_temp2","40001767","Data Label","undefined1",""
"iat2","40001766","Data Label","undefined1",""
"intake_air_sensor_voltage","40001866","Data Label","u16_voltage_5/1023v","Intake air sensor voltage (V = val*5/1023)."
"engine_running_state","400017d8","Data Label","undefined1",""
"engine_speed_period_2","40001770","Data Label","undefined4",""
"torque_cut_level","40002679","Data Label","u8_count","Torque cut level."
"traction_relax_factor_starting","4000284e","Data Label","uint16_t","Traction relax factor starting."
"CAL_slip_car_speed_unknown1","4000cc38","Data Label","u16_speed_1/100kph","Calibration: slip car speed unknown1 (km/h = val/100)."
"traction_flags_unknown","4000286c","Data Label","undefined1",""
"LEA_slip_gear_speed_ratios","40008138","Data Label","uint16_t *[6]","Learned/adaptive value: slip gear speed ratios (pointer; 6-element array)."
"LEA_slip_threshold_per_gear","40008120","Data Label","uint8_t *[6]","Learned/adaptive value: slip threshold per gear (pointer; 6-element array)."
"slip_expected_engine_rpm_per_gear","40008110","Data Label","u16_speed_1/100kph[6]","Slip expected engine RPM per gear (km/h = val/100; 6-element array)."
"traction_inhibit_accel_pedal_timer","40002860","Data Label","u8_time_100ms","Traction inhibit accelerator pedal timer (ms = val*100)."
"traction_slip_detected_gear","40002850","Data Label","undefined1",""
"traction_power_limit_gear","40002851","Data Label","undefined1",""
"traction_per_gear_timer100ms_intervention","40002864","Data Label","u8_time_100ms[6]","Traction per gear timer100ms intervention (ms = val*100; 6-element array)."
"accel_front_wheels","40001ac0","Data Label","undefined2",""
"wheel_speed_front_delta","40001b16","Data Label","undefined2",""
"wheelspeed_front_average","40001b1a","Data Label","undefined2",""
"wheelspeed_front_avg_prev","40001b1c","Data Label","undefined2",""
"wheels_speed_delta_smoothed","40001b14","Data Label","undefined2",""
"wheelspeed_update_timer","40001b18","Data Label","u8_time_5ms","Wheelspeed update timer (ms = val*5)."
"traction_power_based_rpm_threshold","4000284c","Data Label","u16_rspeed_rpm","Traction power based RPM threshold (RPM)."
"traction_timer_per_gear_intervention","40002862","Data Label","u8_time_100ms","Traction timer per gear intervention (ms = val*100)."
"traction_control_gear_recommended??","4000286b","Data Label","u8_gear","Traction control gear recommended??."
"steering_angle_abs_last","40002854","Data Label","u16_angle_1/10deg","Steering angle ABS last (° = val/10)."
"steering_angle_smoothed","40002858","Data Label","undefined4",""
"traction_steering_increase_factor","4000285e","Data Label","u8_factor_1/255","Traction steering increase factor (val/255)."
"steering_angle_delta","4000285c","Data Label","u16_angle_1/10deg","Steering angle delta (° = val/10)."
"tc_cornering_intensity???","4000284a","Data Label","u8_factor_1/255","Traction control cornering intensity (val/255)."
"gear_index_auto","40002550","Data Label","enum_t6e_gear","Gear index auto (enumerated state)."
"ips_flags_faults?","40002552","Data Label","undefined1",""
"recent_shift_flags_ips","40002551","Data Label","undefined1",""
"tc_is_moving","40002852","Data Label","bool","Traction control is moving (boolean flag)."
"tc_gear_tracker","4000286a","Data Label","undefined1",""
"torque_req_0xb7_cruise_control_active","4000267f","Data Label","bool","Torque req 0xb7 cruise control active (boolean flag)."
"torque_req_0xb7_abs_esp_active","4000267e","Data Label","bool","Torque req 0xb7 ABS ESP active (boolean flag)."
"flexcan_flags_unknown","40002818","Data Label","undefined2",""
"torque_limit_external_tc_fast","400015be","Data Label","u16_torque_nm","Torque limit external traction control fast (Nm)."
"torque_limit_external_esp_fast","400015c0","Data Label","u16_torque_nm","Torque limit external ESP fast (Nm)."
"torque_limit_external_tc_slow","400015c2","Data Label","u16_torque_nm","Torque limit external traction control slow (Nm)."
"flexcan_mesg_0xb7_is_7byte","4000268a","Data Label","bool","Flexcan mesg 0xb7 is 7byte (boolean flag)."
"torque_request1","40001592","Data Label","undefined2",""
"torque_request3","40001596","Data Label","undefined2",""
"torque_request2","40001594","Data Label","undefined2",""
"obd_ii_mode2f_tach_commanded","400021f0","Data Label","u16_rspeed_4rpm","OBD-II: mode2f tach commanded (RPM = val*4)."
"cruise_tps_commanded","4000261e","Data Label","undefined2",""
"driver_input_flags","400018e4","Data Label","uint8_t[2]","Driver input flags (2-element array)."
"etpu_mcr_addr","40001a00","Data Label","uint32_t *","Etpu MCR addr (pointer)."
"maf_voltage_buffer_index","40001732","Data Label","undefined2",""
"maf_voltage_buffer","40002fe0","Data Label","u16_voltage_5/1023v[32]","MAF voltage buffer (V = val*5/1023; 32-element array)."
"map_voltage_buffer_index","40001734","Data Label","undefined2",""
"map_voltage_buffer","40002fa0","Data Label","u16_voltage_5/1023v[32]","MAP voltage buffer (V = val*5/1023; 32-element array)."
"fcc_buffer","fffc8080","Data Label","flexcan_msg_buffer[64]","Fcc buffer (structure; 64-element array)."
"atmo_baro_sensor_voltage","40001842","Data Label","undefined2",""
"evap_purge_pressure_voltage","40001856","Data Label","undefined2",""
"cruise_switch_unknown_voltage","40002608","Data Label","undefined2",""
"fuel_pressure_voltage","400018ea","Data Label","u16_voltage_5/1023v","Fuel pressure voltage (V = val*5/1023)."
"fuel_level_voltage","4000185c","Data Label","u16_voltage_5/1023v","Fuel level voltage (V = val*5/1023)."
"ac_evap_temp_voltage","40001832","Data Label","u16_voltage_5/1023v","A/C evaporative temperature voltage (V = val*5/1023)."
"knock_sensor1_voltage","40001478","Data Label","u16_voltage_5/1023v","Knock sensor1 voltage (V = val*5/1023)."
"knock_sensor2_voltage","4000147a","Data Label","u16_voltage_5/1023v","Knock sensor2 voltage (V = val*5/1023)."
"sensor_adc_ign_voltage","400018f2","Data Label","u16_voltage_5/1023v","Sensor ADC ignition voltage (V = val*5/1023)."
"ac_evap_temp","40001840","Data Label","undefined2",""
"maf_flow","40001b8c","Data Label","u16_flow_10mg/s","MAF flow (mg/s = val*10)."
"trans_fluid_temp_u32","4000189c","Data Label","undefined4",""
"coolant_temp_derived1","400018a0","Data Label","undefined4",""
"iat2","40001898","Data Label","undefined4",""
"chargecooler_temp2","400018ac","Data Label","undefined4",""
"fuel_pressure_abs_scaled","400018b0","Data Label","undefined4",""
"intake_manifold_pressure2","400018b4","Data Label","undefined4",""
"clutch_position_raw2","400018b8","Data Label","undefined4",""
"coolant_temp_derived2","400018a4","Data Label","undefined4",""
"fuel_pressure_atmo_relative","400018e6","Data Label","u16_pressure_mbar","Fuel pressure atmo relative (mbar)."
"air_temp_intake_unknown","40001590","Data Label","u8_temp_5/8-40c","Air temperature intake (°C = val*5/8−40)."
"ips_cooling","40001aec","Data Label","bool","IPS cooling (boolean flag)."
"temp_engine_air_cooling_control","40001aed","Data Label","u8_temp_5/8-40c","Temperature engine air cooling control (°C = val*5/8−40)."
"radiator_fan_dc_coolant_based","40001b06","Data Label","u8_dutycycle_100/255","Radiator fan duty cycle coolant based (% = val*100/255)."
"radiator_fan_pwm_output","40001b09","Data Label","undefined1",""
"radiator_fan_dc_airtemp_based","40001b07","Data Label","u8_dutycycle_100/255","Radiator fan duty cycle airtemp based (% = val*100/255)."
"ac_cooling_fan_required","400026e5","Data Label","bool","A/C cooling fan required (boolean flag)."
"ac_compressor_ign_compensation_active","400026e6","Data Label","bool","A/C compressor ignition compensation active (boolean flag)."
"radiator_fan_dc_hotstart","40001b08","Data Label","u8_dutycycle_100/255","Radiator fan duty cycle hotstart (% = val*100/255)."
"fan_engine_bay_inhibit","40001aea","Data Label","bool","Fan engine bay inhibit (boolean flag)."
"fan_engine_bay_enable_delay","400016ac","Data Label","undefined2",""
"fan_engine_bay_run_timer","400016b2","Data Label","undefined1",""
"cooling_timer_recirc_pump","400016d0","Data Label","u32_time_5ms","Cooling timer recirc pump (ms = val*5)."
"recirc_pump_afterrun_started","40001ae7","Data Label","bool","Recirc pump afterrun started (boolean flag)."
"trans_pump_override_state","40001b03","Data Label","undefined1",""
"trans_pump_enable_request","40001b04","Data Label","bool","Transmission pump enable request (boolean flag)."
"recirc_pump_override_state","40001b02","Data Label","undefined1",""
"vvt_low_load_active","4000241b","Data Label","bool","VVT low load active (boolean flag)."
"vvt_intake_fallback_angle_zero","40001690","Data Label","undefined1",""
"vvt_exhaust_fallback_angle_zero","4000168e","Data Label","undefined1",""
"ign_voltage_above_threshold","40001a85","Data Label","bool","Ignition voltage above threshold (boolean flag)."
"vehicle_mode_button_register","400018d8","Data Label","undefined1",""
"race_button_press_timer_unknown1","400018d4","Data Label","undefined1",""
"sport_button_press_timer_unknown1","400018d1","Data Label","undefined1",""
"abs_a8_flag2","40002553","Data Label","undefined1",""
"driver_input_debounce_timer","400018ce","Data Label","u16_time_10ms","Driver input debounce timer (ms = val*10)."
"vehicle_mode_timer_unknown3","400018da","Data Label","u8_time_10ms","Vehicle mode timer unknown3 (ms = val*10)."
"abs_a8_flag2_previous_state","400018cd","Data Label","undefined1",""
"driver_input_mode_timer","400018d0","Data Label","undefined1",""
"driver_input_hold_timer","400018cc","Data Label","undefined1",""
"obd_ii_montior_passes_bitfield","40001c6a","Data Label","undefined2",""
"main_diagnostic_flags","40001ea0","Data Label","undefined2",""
"lfb_state_flags","4000249c","Data Label","undefined1",""
"ips_enforce_speed_limit","400027d8","Data Label","bool","IPS enforce speed limit (boolean flag)."
"cluster_shiftlight_rpm_offset","40001ac8","Data Label","undefined2",""
"dpm_slip_integral_accumulator","400028ec","Data Label","undefined2",""
"tps_target","40002134","Data Label","u16_factor_1/1023","Throttle position target (val/1023)."
"etpu_timestamp_current","40002f6c","Data Label","uint32_t",""
"etpu_timestamp_last","40002f9c","Data Label","uint32_t",""
"etpu_elapsed_ticks","40002eec","Data Label","undefined4",""
"etpu_elapsed_max_ticks","40002f3c","Data Label","uint32_t",""
"etpu_elapsed_min_ticks","40001710","Data Label","undefined4",""
"etpu_elapsed_max_captured_ticks","40001714","Data Label","undefined4",""
"etpu_timestamp_prev_array","40002f70","Data Label","uint32_t[12]","Etpu timestamp prev array (12-element array)."
"flexcan_timeslot_timer","400016f7","Data Label","uint8_t[10]","Flexcan timeslot timer (10-element array)."
"flexcan_tx_queue_state_flags","400068a8","Data Label","undefined1",""
"queue_len","400068b4","Data Label","uint8_t","Queue len."
"queue_buffer","400068b6","Data Label","byte *","Queue buffer (pointer)."
"queue_head","400068b5","Data Label","undefined1",""
"event_timer_1000hz","40001447","Data Label","undefined1",""
"ips_shift_state","400080a8","Data Label","undefined",""
"event_timer_200hz","40001448","Data Label","undefined1",""
"etpu_timestamp_1000hz_task","40002f74","Data Label","uint32_t",""
"load_computed_low_pass_filtered","40001708","Data Label","undefined4",""
"CAL_load_filter_low_pass_coeff","4000ccc3","Data Label","u8_factor_1/255","Calibration: load filter low pass coeff (val/255)."
"load_smoothed_maf","4000187a","Data Label","u16_load_mg/stroke","Load smoothed MAF (mg/stroke)."
"etpu_timestamp_load_filter_end","40002f44","Data Label","uint32_t",""
"etpu_timestamp_200hz_task","40002f78","Data Label","uint32_t",""
"cp_sample_count","40002376","Data Label","u8_count","Cp sample count."
"cp_lower","40002372","Data Label","u16_voltage_5/1023v","Cp lower (V = val*5/1023)."
"cp_upper","40002370","Data Label","u16_voltage_5/1023v","Cp upper (V = val*5/1023)."
"clutch_pos_history","40006140","Data Label","u16_voltage_5/1023v[8]","Clutch position history (V = val*5/1023; 8-element array)."
"clutch_sensor_confidence_min","4000154e","Data Label","undefined2",""
"clutch_sensor_confidence","40002334","Data Label","undefined2",""
"CAL_clutch_sensor_confidence_max","4000cbd2","Data Label","uint16_t","Calibration: clutch sensor confidence maximum."
